,name,pri,casrn,class,mw,use
3939,"1,1-Bis(x-chlorophenyl)ethane",34050,55945-00-1,Not Listed,0,Not Listed
3940,Cotylenin C,34052,55956-47-3,Not Listed,0,Not Listed
3941,"Thiocyanic acid, 2-(2-(2-Chloroethoxy)ethoxy) ethyl ester",34053,55982-46-2,Not Listed,0,Not Listed
3942,"4-(1,1-Dimethylethyl)benzamide",34054,56108-12-4,Not Listed,0,Not Listed
3943,"2-Amino-3,6-dinitrotoluene",34055,56207-39-7,Not Listed,0,Not Listed
3944,Duomeen  L 15,34056,56257-91-1,Not Listed,0,Not Listed
3945,"2,9-Dithiadecane",34057,56348-40-4,Not Listed,0,Not Listed
3946,"1,1'-Oxybis[3,4-dichlorobenzene]",34058,56348-72-2,Not Listed,0,Not Listed
3947,p-Nitrophenylhydrazine . HCl,34059,56413-74-2,Not Listed,0,Not Listed
3948,Bis(p-chlorobenzyl) ether,34060,56428-00-3,Not Listed,0,Not Listed
3949,"6-Chloro-N-ethyl-N'-(1-methylethyl)-N-nitroso-1,3,5-triazine-2,4-diamine",34061,56525-09-8,Not Listed,0,Not Listed
3950,"2,2',4,6,6'-Pentachloro-1,1'-biphenyl",34062,56558-16-8,Not Listed,0,Not Listed
3951,"2,3',4,4',6-Pentachloro-1,1'-biphenyl",34063,56558-17-9,Not Listed,0,Not Listed
3952,"p,p'-Methoxychlor-DDE",34064,56578-33-7,Not Listed,0,Not Listed
3953,Phoschek 202,34065,56646-05-0,Not Listed,0,Not Listed
3954,Phenoclor DP-4,34066,56730-93-9,Not Listed,0,Not Listed
3955,Phenoclor DP-5 (PCB mixture),34067,56730-94-0,Not Listed,0,Not Listed
3956,Uniclor 50,34068,56730-95-1,Not Listed,0,Not Listed
3957,"2-Amino-octanoic acid, Ethyl ester, Hydrochloride",34069,56753-81-2,Not Listed,0,Not Listed
3958,"(E)-5-(2H-Naphtho[1,2-d]triazol-2-yl)-2-(2-phenylethenyl)benzenesulfonic acid sodium salt",34070,56776-27-3,Not Listed,0,Not Listed
3959,BSB,34071,56776-28-4,Not Listed,0,Not Listed
3960,"(E)-2,2'-(1,2-Ethenediyl)bis[5-[[4-[(2-hydroxyethyl)methylamino]-6-(phenylamino)-1,3,5-triazin-2-yl]amino benzenesulfonic acid",34072,56776-29-5,Not Listed,0,Not Listed
3961,"(E)-2,2'-(1,2-Ethenediyl)bis[5-[[4-(4-morpholinyl)-6-(phenylamino)-1,3,5-triazin-2-yl]amino]benzenesulfonic acid disodium salt",34073,56776-30-8,Not Listed,0,Not Listed
3962,"(1,1-Dimethylethyl)phenyldiphenyl ester, Phosphoric acid",34074,56803-37-3,Not Listed,0,Not Listed
3963,((3-Nitrophenyl)hydrazono)propanedioic acid,34075,56840-61-0,Not Listed,0,Not Listed
3964,N-[(Ethylamino)carbonyl]-3-pyridinecarboxamide,34076,56863-88-8,Not Listed,0,Not Listed
3965,N-[(Propylamino)carbonyl]-3-pyridine carboxamine,34077,56863-89-9,Not Listed,0,Not Listed
3966,N-[[(1-Methylethyl)amino]carbonyl]-3-pyridinecarboxamide,34078,56863-90-2,Not Listed,0,Not Listed
3967,N-[(2-Propenylamino)carbonyl]-3-pyridinecarboxamide,34079,56863-92-4,Not Listed,0,Not Listed
3968,N-[(Hexylamino)carbonyl]-3-pyridinecarboxamide,34080,56863-93-5,Not Listed,0,Not Listed
3969,N-[[(1-Methylethyl)amino]carbonyl]-4-pyridinecarboxamide,34081,56863-99-1,Not Listed,0,Not Listed
3970,N-[(Hexylamino)carbonyl]-4-pyridinecarboxamide,34082,56864-03-0,Not Listed,0,Not Listed
3971,"1,2-Propanediamine, acetate",34083,56896-68-5,Not Listed,0,Not Listed
3972,6-Methyl-2-benzothiazolamine monohydrochloride,34084,56896-76-5,Not Listed,0,Not Listed
3973,Bithiophene,34085,56902-08-0,Not Listed,0,Not Listed
3974,Tricosene,34086,56924-46-0,Not Listed,0,Not Listed
3975,"1,1-Bis(2-hydroxy-5-chlorophenyl)-2,2,2-trichloroethane",34087,56960-92-0,Not Listed,0,Not Listed
3976,"2,6-Dichloro-N,N-dimethylaniline",34088,56961-05-8,Not Listed,0,Not Listed
3977,"3,4,5-Trichlorocatechol",34089,56961-20-7,Not Listed,0,Not Listed
3978,"2,3,5-Trichlorobenzaldehyde",34090,56961-75-2,Not Listed,0,Not Listed
3979,Aquastat 3142,34091,56996-37-3,Not Listed,0,Not Listed
3980,Attack,34092,56996-38-4,Not Listed,0,Not Listed
3981,ICS 101,34093,56996-66-8,Not Listed,0,Not Listed
3982,Nodor,34094,56996-78-2,Not Listed,0,Not Listed
3983,Penetone X 138,34095,56996-80-6,Not Listed,0,Not Listed
3984,Slime TROL RX 17,34096,56996-88-4,Not Listed,0,Not Listed
3985,Slime TROL RX 29,34097,56996-89-5,Not Listed,0,Not Listed
3986,Slime TROL RX 30,34098,56996-90-8,Not Listed,0,Not Listed
3987,4-Bromo-2-chloro-6-nitrophenol,34137,58349-01-2,Not Listed,0,Not Listed
3988,Laurox-9,34138,58392-04-4,Not Listed,0,Not Listed
3989,"Thiocyanic acid, 2-Ethoxyethyl ester",34139,58402-03-2,Not Listed,0,Not Listed
3990,(Bis-2-hydroxyethyl) dodecylmethyl ammonium methyl sulfate,34140,58551-71-6,Not Listed,0,Not Listed
3991,Calgon M-500,34141,58561-66-3,Not Listed,0,Not Listed
3992,Magnifloc 521c,34142,58561-78-7,Not Listed,0,Not Listed
3993,Magnifloc 570c,34143,58561-79-8,Not Listed,0,Not Listed
3994,Magnifloc 905n,34144,58561-80-1,Not Listed,0,Not Listed
3995,,34145,,,Not Listed,Not Listed
3996,N-[N-[N-(N-L-Tyrosylglycyl)glycyl]-L-phenylalanyl]-L-methionine,34146,58569-55-4,Not Listed,0,Not Listed
3997,N-(Chloroacetyl)-N-(2-ethyl-6-methylphenyl)glycine-1-methylethyl ester,34147,58650-10-5,Not Listed,0,Not Listed
3998,Amino fenitrooxon,34148,58657-34-4,Not Listed,0,Breakdown product
3999,Halowax 1000,34149,58718-66-4,Not Listed,0,Not Listed
4000,Hallowax 1001,34150,58718-67-5,Not Listed,0,Not Listed
4001,"2,2',4,6-Tetrachloro-1,1'-biphenyl",34251,62796-65-0,Not Listed,0,Not Listed
4002,Basol ad6,34252,62852-89-5,Not Listed,0,Not Listed
4003,Houghtoslov,34253,62886-51-5,Not Listed,0,Not Listed
4004,"p,p'-DDE methyl sulphone",34254,62938-15-2,Not Listed,0,Not Listed
4005,OB,34255,63035-22-3,Not Listed,0,Not Listed
4006,Tetrachlorobutene,34256,63099-66-1,Not Listed,0,Not Listed
4007,Alkyd resins,34257,63148-69-6,Not Listed,0,Not Listed
4008,Rimocidin sulfate,34258,63182-90-1,Not Listed,0,Not Listed
4009,"Amines, C15-18-alkyl, Unsatd.",34259,63231-50-5,Not Listed,0,Not Listed
4010,OS 84,34261,63363-94-0,Not Listed,0,Not Listed
4011,Chlorinated paraffin waxes and hydrocarbon waxes,34262,63449-39-8,Halogenated organic,0,Not Listed
4012,Trichlorobutanol,34264,63455-20-9,Not Listed,0,Not Listed
4013,Aroclor 5432,34265,63496-31-1,Not Listed,0,Not Listed
4014,Alfloc,34266,63513-77-9,Not Listed,0,Not Listed
4015,Chlorotone,34267,63513-85-9,Not Listed,0,Not Listed
4016,BP 1100 WD,34268,63653-52-1,Not Listed,0,Not Listed
4017,"N,N'-Diethylcarbaminidothioic acid, Decyl ester, Monohydriodide",34269,63680-31-9,Not Listed,0,Not Listed
4018,"N,N'-Dimethylcarbamimidothioic acid, Decyl ester, Monohydrobromide",34270,63680-33-1,Not Listed,0,Not Listed
4019,"N,N'-Dimethylcarbamimidothioic acid, Decyl ester, Monohydrochloride",34271,63680-34-2,Not Listed,0,Not Listed
4020,"1,3-Diethyl-2-hexadecyl-2-thiopseudourea, Hydrobromide",34272,63680-37-5,Not Listed,0,Not Listed
4021,"1,3-Diethyl-2-hexadecyl-2-thiopseudourea, Hydrochloride",34273,63680-38-6,Not Listed,0,Not Listed
4022,"1,3-Diethyl-2-tetradecyl-2-thiopseudourea, Hydroiodide",34274,63680-39-7,Not Listed,0,Not Listed
4023,"1,3-Diethyl-2-tetradecyl-2-thiopseudourea, Hydrobromide",34275,63680-40-0,Not Listed,0,Not Listed
4024,"1,3-Dimethyl-2-tetradecyl-2-thiopseudourea, Hydrobromide",34276,63680-46-6,Not Listed,0,Not Listed
4025,,34277,Not Listed,Not Listed,Not Listed,Not Listed
4026,"1,3-Diethyl-2-dodecyl-2-thiopseudourea, Hydrobromide",34278,63680-49-9,Not Listed,0,Not Listed
4027,"1,3-Dimethyl-2-dodecyl-2-thiopseudourea, Hydrobromide",34279,63680-50-2,Not Listed,0,Not Listed
4028,MV 687,34280,63748-41-4,Not Listed,0,Not Listed
4029,Perimidin,34281,63748-48-1,Not Listed,0,Not Listed
4030,Nalco 625,34282,63798-36-7,Not Listed,0,Not Listed
4031,"(4-Chloro-2-methylphenoxy)acetic acid sodium salt mxt with 6-Chloro-N,N-diethyl-1,3,5-triazine-2,4-diamine and N-(1,1-dimethylet",34283,63821-86-3,Not Listed,0,Not Listed
4032,N'-Ethyl-N-nitro-N-nitrosoguanidine,34284,63885-23-4,Not Listed,0,Not Listed
4033,"Maleic acid, Di(2-chloroethyl) ester",34285,63917-06-6,Not Listed,0,Not Listed
4034,"(3R-5a beta,6beta,8a beta,9alpha,12beta,12aR*)-(+)-Octahydro-3,6,9-trimethyl-3,12-epoxy-12H-pyranol[4,3-j]-1,2-benzodioxepin-10(",34286,63968-64-9,Not Listed,0,Not Listed
4035,"Diamine[butanedioato(2-)-O,O']copper",34287,63980-25-6,Not Listed,0,Not Listed
4036,Bayer 47940,34288,63981-11-3,Not Listed,0,Not Listed
4037,Hexahydroxyantimonate (1-) potassium,34289,63994-33-2,Not Listed,0,Not Listed
4038,2-Methylbenzothiazolethiol,34290,64036-43-7,Not Listed,0,Not Listed
4039,"1,3-Dimethyl-2-hexadecyl-2-thiopseudourea, Hydrochloride",34291,64039-31-2,Not Listed,0,Not Listed
4040,"2,4-Dichloro-6-nitrophenol, Sodium salt",34292,64047-88-7,Not Listed,0,Not Listed
4041,"4,5-Bis(chloromercuri)-2-thiazolecarbamic acid, Benzyl ester",34293,64050-46-0,Not Listed,0,Not Listed
4042,"X-Butyl-x,x,x,x-tetrachlorophenol, Mixture of isomers",34294,64059-31-0,Not Listed,0,Not Listed
4043,"2,3-Dihydro-2,2-dimethyl-5-nitrobenzofuran",34295,64061-58-1,Not Listed,0,Not Listed
4044,H 25893,34296,64082-89-9,Not Listed,0,Not Listed
4045,Phosflex 300,34297,64176-84-7,Not Listed,0,Not Listed
4046,Phosflex 400,34298,64176-85-8,Not Listed,0,Not Listed
4047,Isoalkanes,34299,64365-06-6,Not Listed,0,Not Listed
4048,N-(5-Nitro-2-thiazolyl)benzamide,34300,64398-84-1,Not Listed,0,Not Listed
4049,"Alcohols,C13-15,Ethoxylated",34301,64425-86-1,Polyalkyloxy Compound,0,Adjuvant
4050,"(endo, exo)-2,5,6-Trichloro-1,7,7-tris(chloromethyl)bicyclo(2.2.1)hept-2-ene",34302,64618-63-9,Not Listed,0,Not Listed
4051,"2,2,5,8,9,10-Hexachlorobornene",34303,64618-64-0,Not Listed,0,Not Listed
4052,"2,2,3,5,8,9,10-Heptachlorobornene",34304,64618-65-1,Not Listed,0,Not Listed
4053,"2,3,5,8,9,10-Hexachlorobornadiene",34305,64618-66-2,Not Listed,0,Not Listed
4054,"(3-exo, 5-endo, 6-exo)-2,2,3,5,6-Pentachloro-1,7,7-tris(chloromethyl)bicyclo(2.2.1)-heptane",34306,64618-67-3,Not Listed,0,Not Listed
4055,"2,2,5,5-Exo,6-exo,8,9,10-octachlorobornane",34307,64618-68-4,Not Listed,0,Not Listed
4056,"(5-endo, 6-exo)-2,2,5,6-Tetrachloro-7,7-bis(chloromethyl)-1-(dichloromethyl)bicyclo(2.2.1)heptane",34308,64618-69-5,Not Listed,0,Not Listed
4057,"2,2,3-Exo,5-endo,6-exo,8,9,10,10-nonachlorobornane",34309,64618-70-8,Not Listed,0,Not Listed
4058,"(5-endo, 6-exo, 7-anti)-2,2,5,6-Tetrachloro-7-(chloromethyl)-1,7-bis(dichloromethyl)bicyclo(2.2.1)heptane",34310,64618-71-9,Not Listed,0,Not Listed
4059,Cyclopropyl furfurylidenemethyl ketone,34311,64663-74-7,Not Listed,0,Not Listed
4060,"Gas oils (petroleum), Straight-run",34312,64741-43-1,Not Listed,0,Not Listed
4061,trans-(+-)-7-Bromo-6-chloro-3-[3-(3-hydroxy-2-piperidinyl)-2-oxopropyl]-4-(3H)-quinazoline monohydrobromide,34313,64924-67-0,Not Listed,0,Not Listed
4062,73A328,34314,65046-59-5,Not Listed,0,Not Listed
4063,Tall oil ethoxylated,34315,65071-95-6,Not Listed,0,Not Listed
4064,"[1R-1 alpha, 4a beta, 10a alpha]-8-Chloro-1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-1-phenanthrenecarboxylic",34316,65281-76-7,Not Listed,0,Not Listed
4065,"[(1R-1 alpha, 4a beta, 10a alpha)]-6,8-Dichloro-1,2,3,4,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-1-phenanthrenecarboxy",34317,65281-77-8,Not Listed,0,Not Listed
4066,"[1R-(1 alpha, 4a beta, 10a alpha)]-6-Chloro-1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-1-phenanthrenecarboxyl",34318,65310-45-4,Not Listed,0,Not Listed
4067,(+-)-3-Butyn-2-ol,34319,65337-13-5,Not Listed,0,Not Listed
4068,,34320,,,Not Listed,Not Listed
4069,Dobs 055,34321,65431-29-0,Not Listed,0,Not Listed
4070,Trypaflavine,34322,65431-33-6,Not Listed,0,Not Listed
4071,"2,7-Dibrominedibenzofuran",34323,65489-80-7,Not Listed,0,Not Listed
4072,Hydroxyhydrazine,34324,65492-74-2,Not Listed,0,Not Listed
4073,"2,3',4,4',5'-Pentachloro-1,1'-biphenyl",34325,65510-44-3,Not Listed,0,Not Listed
4074,"2,3-Dimethylphenol, Phosphate (3:1)",34327,65695-97-8,Not Listed,0,Not Listed
4075,Dichloro-1-methyl-4-(1-methylethyl)benzene,34328,65724-12-1,Not Listed,0,Not Listed
4076,"(E,E,E)-(-)-5-(1,3-Hexadienyl)-4-methoxy-5-methyl-3-(1-oxo-2-butenyl)-2(5H)-furanone",34329,65794-79-8,Not Listed,0,Not Listed
4077,"(2-Quinoxalinylmethylene)hydrazine, Cyano acetic acid, N,N'-Dioxide",34330,65884-46-0,Not Listed,0,Not Listed
4078,"N,N'-Diphenyl-N,N'-dimethylurea",34331,65923-65-1,Not Listed,0,Not Listed
4079,"Phosphate rock and phosphorite, Calcined",34332,65996-94-3,Not Listed,0,Not Listed
4080,"2,2-Bis(bromomethyl)-3-chloropropyl-bis[2-chloro-1-(chloromethyl)ethyl]ester phosphoric acid",34333,66108-37-0,Not Listed,0,Not Listed
4081,Novenda,34334,66173-84-0,Not Listed,0,Not Listed
4082,Dodigen 95,34336,66231-17-2,Guanidine,0,Microbiocide
4083,"3-Nitro-4-chlorobenzaldehyde, Oxime",34337,66399-01-7,Not Listed,0,Not Listed
4084,Capacitor 21,34338,66419-38-3,Not Listed,0,Not Listed
4085,"C12-13 Alcohols, Ethoxylated",34339,66455-14-9,Polyalkyloxy Compound,0,Adjuvant
4086,"[[1,2-Ethanediyl bis[carbamodithioato]](2-)]manganese mixt. with [[1,2-Ethanediylbis[carbamodithiato]] (2-) zinc and aluminum tr",34340,66523-56-6,Not Listed,0,Not Listed
4087,Cutrine Plus,34341,66555-33-7,Not Listed,0,Not Listed
4088,3-Hydroxymethyl-fenitrooxon,34342,66558-68-7,Not Listed,0,Breakdown product
4089,Pydraul 50E,34343,66594-31-8,Not Listed,0,Not Listed
4090,Pydraul 115E,34344,66594-32-9,Not Listed,0,Not Listed
4091,Oilsperse 43,34345,66594-33-0,Not Listed,0,Not Listed
4092,Synperonic OSD 20,34346,66594-34-1,Not Listed,0,Not Listed
4093,"1,1'-Dioctyl-4,4-bipyridinium",34347,66620-94-8,Not Listed,0,Not Listed
4094,"(E,E,E)-(-)-5-(1,3-Hexadienyl)-4-methoxy-5-methyl-3-(1-oxo-2-hexenyl)-2(5H)furanone",34348,66692-72-6,Not Listed,0,Not Listed
4095,2-(2-Methoxyethoxy)-2-methylpropane,34349,66728-50-5,Not Listed,0,Not Listed
4096,WL 25644,34350,66757-11-7,Not Listed,0,Not Listed
4097,"cis-5-Methyl-2-phenyl-5-(phenylmethoxy)-1,3-dioxane",34351,66757-12-8,Not Listed,0,Not Listed
4098,"3-Ethyl-2,2-dimethyl-3-pentanol",34352,66793-96-2,Not Listed,0,Not Listed
4099,Benzyl neocaprate,34353,66794-75-0,Not Listed,0,Not Listed
4100,4'-Chloro-3-(p-chlorophenyl)butyrophenone,34354,66799-44-8,Not Listed,0,Not Listed
4101,"2-(p-Chlorophenyl)-2-isopropylacetic acid, Cyano(p-phenoxyphenyl)methyl ester",34355,66827-38-1,Not Listed,0,Not Listed
4102,Siarczanol N 2,34356,66829-03-6,Not Listed,0,Not Listed
4103,Rotanina W,34357,66829-04-7,Not Listed,0,Not Listed
4104,Erional NWS,34358,66829-05-8,Not Listed,0,Not Listed
4105,Anilanol KN,34359,66829-06-9,Not Listed,0,Not Listed
4106,Kamin RMS-50,34360,66829-07-0,Not Listed,0,Not Listed
4107,"Copper-2-oxy-3-chloro-1,4-naphthoquinone",34361,66845-29-2,Not Listed,0,Not Listed
4108,Toxicant AC,34362,66860-80-8,Not Listed,0,Not Listed
4109,"1,2,3,7-Tetrachlorodibenzo[b,e][1,4]dioxin",34363,67028-18-6,Not Listed,0,Not Listed
4110,Swascofix M 21,34364,67167-01-5,Not Listed,0,Not Listed
4111,Swanic 6L,34365,67167-02-6,Not Listed,0,Not Listed
4112,"Alcohols, C10-12, Ethoxylated",34366,67254-71-1,Polyalkyloxy Compound,0,Adjuvant
4113,"Bis-acidic 2-chloroethyl phosphonate hydrazine, Hydrel",34367,67255-31-6,Not Listed,0,Not Listed
4114,Corexit 9600,34369,67298-22-0,Not Listed,0,Not Listed
4115,Finasol OSR 5,34370,67298-32-2,Not Listed,0,Not Listed
4116,Finasol OSR 7,34371,67298-33-3,Not Listed,0,Not Listed
4117,Tetramethyl ammonium diethylphosphate,34372,67353-83-7,Not Listed,0,Not Listed
4118,"Dinonylnaphthalenesulfonic acid, Ammonium salt",34373,67487-87-0,Not Listed,0,Not Listed
4119,SS-100,34374,67526-93-6,Not Listed,0,Not Listed
4120,Thapsigargin,34375,67526-95-8,Not Listed,0,Not Listed
4121,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",34376,67562-39-4,Not Listed,0,Not Listed
4122,4-Nitrobenzyl p-tolyl ether,34377,67565-47-3,Not Listed,0,Not Listed
4123,4-Nitrobenzyl 4-nitrophenyl ether,34378,67565-49-5,Not Listed,0,Not Listed
4124,4-Nitrobenzyl 2-nitrophenyl ether,34379,67565-50-8,Not Listed,0,Not Listed
4125,(alphaR)-4-Chloro-alpha-(1-methylethyl)benzeneacetic acid (R)-cyano(3-phenoxyphenyl)methyl ester,34380,67614-33-9,Not Listed,0,Not Listed
4126,"2',3',4',5'-Tetrachloro-[1,1'-biphenyl]-4-ol",34381,67651-34-7,Not Listed,0,Not Listed
4127,"1,3,5-Triazine-2,4,6-triamine, Ethanedioate (1:1)",34382,67797-68-6,Not Listed,0,Not Listed
4128,8-Hydroxy-4-methoxy-1-methyl-3-(3-methyl-2-butenyl)-2(1H)-quinolinone,34383,67879-81-6,Not Listed,0,Not Listed
4129,"N,N-Dimethyl-N-tetradecyl-1-tetradecanaminium, Bromide",34384,68105-02-2,Not Listed,0,Not Listed
4130,Humic acids sodium salts,34385,68131-04-4,Botanical,0,Soil conditioner
4131,"Alcohols, C12-15, Ethoxylated",34386,68131-39-5,Polyalkyloxy Compound,0,Adjuvant
4132,C16 and C18-Unsatd. alcohols ethoxylated,34387,68155-01-1,Polyalkyloxy Compound,0,Adjuvant
4133,"Sulfuric acid, Mono-C&gt;10 alkylesters sodium salts",34388,68188-45-4,Not Listed,0,Not Listed
4134,"2,2',3,4,5,6'-Hexachloro-1,1'-biphenyl",34389,68194-15-0,Not Listed,0,Not Listed
4135,"2,2',3,3',4,5,6-Heptachloro-1,1'-biphenyl",34390,68194-16-1,Not Listed,0,Not Listed
4136,"2,2',3,3',4,5,5',6-Octachloro-1,1'-biphenyl",34391,68194-17-2,Not Listed,0,Not Listed
4137,Allyl 3-bromobiphenylyl ether,34392,68223-97-2,Not Listed,0,Not Listed
4138,"1,1,1,3-Tetrachloro-4-(p-chlorophenyl) 2-buten-4-one",34393,68240-45-9,Not Listed,0,Not Listed
4139,"Polyphosphoric acids, Ammonium salts",34394,68333-79-9,Not Listed,0,Not Listed
4140,"Petroleum products, Diesel oil",34395,68334-30-5,Not Listed,0,Not Listed
4141,"Benzene, Chlorinated",34396,68411-45-0,Not Listed,0,Not Listed
4142,"Alcohols, C16-18, Ethoxylated",34397,68439-49-6,Polyalkyloxy Compound,0,Adjuvant
4143,C12-14 Alcohols ethoxylated,34398,68439-50-9,Polyalkyloxy Compound,0,Adjuvant
4144,"Fuel gases, Crude oil distillates",34399,68476-29-9,Not Listed,0,Not Listed
4145,2-Hydroxy-3-nitro-N-phenylbenzamide,34400,68507-91-5,Not Listed,0,Not Listed
4146,"[S-(R*,R*)-2-[(1-Methylethyl)amino]-1-phenyl-1,3-propanediol hydrochloride",34401,68534-58-7,Not Listed,0,Not Listed
4147,"alpha-Sulfo-omega-hydroxypoly(oxy-1,2-ethanidiyl)C10-16 alkyl ethers, Sodium salts",34402,68585-34-2,Polyalkyloxy Compound,0,Not Listed
4148,"Sulfuric acid, Mono-C10-16-alkyl esters, Sodium salts",34403,68585-47-7,Not Listed,0,Not Listed
4149,"Alkane sulfonic acids, Sodium salts",34404,68608-15-1,Not Listed,0,Not Listed
4150,N-[4-(Ethylthio)-2-(trifluoromethyl)phenyl]methanesulfonamide,34405,68672-17-3,Not Listed,0,Not Listed
4151,4-Acetyl-4-phenyl-heptanedioic acid,34406,68756-11-6,Not Listed,0,Not Listed
4152,"5-Chloro-6-(2,3-dichlorophenoxy)-2-(methylthio)-1H-benzimidazole",34407,68786-66-3,Not Listed,0,Not Listed
4153,"Lactic acid, Cyclohexyl ester",34408,68791-95-7,Not Listed,0,Not Listed
4154,Alamine 336,34409,68814-95-9,Not Listed,0,Not Listed
4155,"Polyphosphoric acids, Sodium salts",34410,68915-31-1,Not Listed,0,Not Listed
4156,"Alcohols, C14-15, Ethoxylated",34411,68951-67-7,Polyalkyloxy Compound,0,Adjuvant
4157,"Oils, Salmon",34412,68991-43-5,Not Listed,0,Not Listed
4158,"1-Methyl-3-[3-methyl-4-[4-[(trifluoromethyl)thio]phenoxy]phenyl]-1,3,5-triazine-2,4,6(1H,3H,5H)-trione",34413,69004-03-1,Not Listed,0,Not Listed
4159,Tetraethyl ammonium diethyl phosphate,34414,69083-17-6,Not Listed,0,Not Listed
4160,Acriflavine hydrochloride,34415,69235-50-3,Not Listed,0,Not Listed
4161,4-(2-(2-Pyridylethylamino) ethyl)-morpholine,34417,69313-30-0,Morpholine,0,Not Listed
4162,Patogenol,34418,69494-69-5,Not Listed,0,Not Listed
4163,Slickgone,34419,69522-74-3,Not Listed,0,Not Listed
4164,Sumilizer S,34420,69598-85-2,Not Listed,0,Not Listed
4165,1-Benzylpyridinium 3-sulfonate,34421,69723-94-0,Not Listed,0,Not Listed
4166,3-(4-tert-Butylphenoxy)benzaldehyde,34422,69770-23-6,Not Listed,0,Not Listed
4167,Ameroid,34423,69898-01-7,Not Listed,0,Not Listed
4168,"(1E 3Z,4S,6E)]-3[(Acetyloxy)methylene]-7,11-dimethyl-1,6,10-Dodecatrien-8-yne-1,H-diol diacetate",34424,70000-22-5,Not Listed,0,Not Listed
4169,"Thiocyanic acid, 2-Methoxyethyl ester",34425,70018-89-2,Not Listed,0,Not Listed
4170,"2-Chloro-N,N-dimethyl-12H-dibenzo[d,g][1,3,6]dioxazocine-12-propanamine (Z)-2-butenedioate (1:1)",34426,70133-82-3,Not Listed,0,Not Listed
4171,"2-Chloro-12-[2-(4-methyl-1-piperazinyl)ethyl]-12H-dibenzo[d,g][1,3,6]dioxazocine dihydrochloride",34427,70133-86-7,Not Listed,0,Not Listed
4172,"Thiocyanic acid, 2-(2-Benzyloxyethoxy)ethyl ester",34428,70157-46-9,Not Listed,0,Not Listed
4173,Ivermectin,34430,"70161-11-4, 70209-81-3, 70288-86-7, 71827-03-7",Botanical,861.1,Insecticide
4174,"3-Methyl-2,6-dinitrobenzenamine",34431,70343-06-5,Not Listed,0,Not Listed
4175,"3,4,4',5-Tetrachloro-1,1'-biphenyl",34432,70362-50-4,Not Listed,0,Not Listed
4176,"1-Ethyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinoline carboxylic acid",34433,70458-96-7,Not Listed,0,Not Listed
4177,"[1R-[1 alpha(S*), 3 alpha]]-3-(2,2-Dibromoethenyl)-2,2-dimethylcyclopropanecarboxylic acid, Cyano(3-phenoxyphenyl) methyl ester",34434,70480-52-3,Not Listed,0,Not Listed
4178,"1,2,3,4,7,8-Hexachlorodibenzofuran",34435,70648-26-9,Not Listed,0,Not Listed
4179,"1,1,6,6-Tetraphenyl-1,5-hexadiene",34436,70671-93-1,Not Listed,0,Not Listed
4180,"Naphthalene, Chloroderivs",34437,70776-03-3,Not Listed,0,Not Listed
4181,Nokomis 3,34438,70896-08-1,Not Listed,0,Not Listed
4182,Idet 5-L,34439,70903-51-4,Not Listed,0,Not Listed
4183,C8-C10 Alcohols ethoxylated,34440,71060-57-6,Polyalkyloxy Compound,0,Adjuvant
4184,Lotos 71,34441,71212-10-7,Not Listed,0,Not Listed
4185,Dowanol,34442,71244-88-7,Not Listed,0,Not Listed
4186,"(2R)-2-[4-(2,4-Dichlorophenoxy)phenoxy]propanoic acid",34443,71283-28-8,Not Listed,0,Not Listed
4187,3-(2-Dimethylaminoethylamino)propionitrile,34444,71326-20-0,Not Listed,0,Not Listed
4188,M14 VV,34445,71330-04-6,Not Listed,0,Not Listed
4189,Bis(4-benzyloxyphenyl)sulfone,34446,71338-01-7,Not Listed,0,Not Listed
4190,beta-N-Dodecenylsuccinic anhydride,34447,71379-75-4,Anhydride,0,Not Listed
4191,beta-n-Nonenylsuccinic anhydride,34448,71531-34-5,Anhydride,0,Not Listed
4192,"[R-(R*,R*)]-2,3-Dihydroxybutanedioate 5-(4-morpholinylmethyl)-3-[[(5-nitro-2-furanyl)methylene]amino]-2-oxazolidinone",34449,71662-11-8,Not Listed,0,Not Listed
4193,"1,3,3,5,5-Pentanitropiperdine",34450,71706-07-5,Not Listed,0,Not Listed
4194,"4-(1,1-Dimethylpropyl)-2-methylphenol",34451,71745-63-6,Not Listed,0,Not Listed
4195,"1,1'-Oxybis[2,4,5-trichlorobenzene]",34452,71859-30-8,Not Listed,0,Not Listed
4196,N-(3-Chloro-2-methylphenyl)formamide,34453,71862-02-7,Not Listed,0,Not Listed
4197,4-[(Phenylsulfonyl)methyl]benzoic acid,34454,71964-92-6,Not Listed,0,Not Listed
4198,"6-Ethyl-1,2,3,4,5,6-hexahydro-3-[(1-hydroxycyclopropyl)methyl]-11,11-dimethyl-2,6-methano-3-benzazocin-8-ol",34455,71990-00-6,Not Listed,0,Not Listed
4199,Dominion rigwash,34456,72026-97-2,Not Listed,0,Not Listed
4200,FLR-100,34457,72026-98-3,Not Listed,0,Not Listed
4201,B-free,34458,72026-99-4,Not Listed,0,Not Listed
