,PREFERRED NAME,CASRN,use,SMILES,alogp
2240,Nifluridide,61444-62-0,Herbicide,Nc1c(NC(=O)C(F)(F)C(F)F)cc(cc1[N+]([O-])=O)C(F)(F)F,3.0347
2241,Nipyraclofen,99662-11-0,Herbicide,Nc1n(ncc1[N+]([O-])=O)c2c(Cl)cc(cc2Cl)C(F)(F)F,3.6883
2242,Nithiazine,58842-20-9,Insecticide,[O-][N+](=O)\C=C1/NCCCS1,0.7884999999999998
2243,Nitralin,4726-14-1,Herbicide,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)[S](C)(=O)=O)[N+]([O-])=O,2.5329000000000006
2244,Nitrapyrin,1929-82-4,Microbiocide,Clc1cccc(n1)C(Cl)(Cl)Cl,3.5617
2246,Nitrilacarb,29672-19-3,Insecticide,CNC(=O)O/N=C/C(C)(C)CCC#N,1.65818
2247,Nitrofen,1836-75-5,Herbicide,[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.693900000000002
2249,Nitrothal-isopropyl,10552-74-6,Fungicide,CC(C)OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC(C)C,2.725200000000001
2253,Nonachlor,"3734-49-4, 5103-73-1",Insecticide,ClC1C(Cl)C2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,5.9001
2254,nonanoic acid,112-05-0,"Fungicide,Herbicide",CCCCCCCCC(O)=O,2.821600000000001
2257,"Nonyl 2,4-dichlorophenoxyacetate",55617-55-5,Herbicide,CCCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,5.666000000000005
2258,"Nonyl 2,4,5-T",2630-16-2,Herbicide,CCCCCCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,6.319400000000005
2261,Norea,"18530-56-8, 2163-79-3",Herbicide,CN(C)C(=O)NC1CC2CC1C3CCCC23,2.0822999999999996
2263,Norflurazon,27314-13-2,Herbicide,CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,2.9464000000000006
2265,Novaluron,116714-46-6,Herbicide,FC(OC(F)(F)F)C(F)(F)Oc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,5.383700000000002
2267,Nuarimol,63284-71-9,Fungicide,OC(c1ccc(F)cc1)(c2cncnc2)c3ccccc3Cl,3.553300000000002
2273,o-(2-Propynyloxy)phenyl methylcarbamate,3279-46-7,Insecticide,CNC(=O)Oc1ccccc1OCC#C,1.4168
2276,o-cresol,95-48-7,Microbiocide,Cc1ccccc1O,1.70062
2280,"O,O-diethyl O-naphthaloximido phosphorothioate",2668-92-0,Insecticide,CCO[P](=S)(OCC)ON1C(=O)c2cccc3cccc(C1=O)c23,3.664900000000003
2281,"O,O-diethyl phosphoro chloridothionate",2524-04-1,Insecticide,CCO[P](Cl)(=S)OCC,2.5227000000000004
2282,"O,O-Diethyl S-(4,6-dimethyl-2-pyrimidinyl) phosphorodithioate",333-40-4,Insecticide,CCO[P](=S)(OCC)Sc1nc(C)cc(C)n1,3.4830400000000026
2283,"O,O-diethyl-O-phenyl phosphorothioate",32345-29-2,Insecticide,CCO[P](=S)(OCC)Oc1ccccc1,3.3629000000000024
2284,"O,O-Dimethyl dithiobis(thioformate)",1468-37-7,Herbicide,COC(=S)SSC(=S)OC,2.2304000000000004
2285,"O,O-dimethyl S-(2-(ethylsulfinyl)-1-methylethyl) phosphorothioate",2674-91-1,Insecticide,CC[S](=O)CC(C)S[P](=O)(OC)OC,2.2776000000000005
2286,Octhilinone,26530-20-1,"Fungicide,Microbiocide",CCCCCCCCN1SC=CC1=O,3.2703000000000024
2287,Octyl decyl dimethyl ammonium chloride,32426-11-2,"Fungicide,Microbiocide",CCCCCCCCCC[N+](C)(C)CCCCCCCC,6.564000000000008
2288,Octyl dodecyl dimethyl ammonium chloride,10361-16-7,Microbiocide,CCCCCCCCCCCC[N+](C)(C)CCCCCCCC,7.344200000000009
2289,Octyl salicylate,118-60-5,Insecticide,CCCCC(CC)COC(=O)c1ccccc1O,3.7654000000000036
2295,Ofurace,58810-48-3,Fungicide,Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl,2.19074
2313,Oil of wintergreen,"119-36-8, 68917-75-9",Insecticide,COC(=O)c1ccccc1O,1.1787999999999998
2315,"Oleic acid, potassium salt",143-18-0,"Adjuvant,Insecticide",CCCCCCCC/C=C\CCCCCCCC(=O)[O-],4.773800000000004
2318,Oleyl dimethyl ethyl ammonium bromide,14351-44-1,Microbiocide,CCCCCCCC/C=C\CCCCCCCC[N+](C)(C)CC,7.1202000000000085
2321,Omethoate,1113-02-6,"Breakdown product,Insecticide",CNC(=O)CS[P](=O)(OC)OC,0.8664999999999998
2322,OMPA,152-16-9,Insecticide,CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,1.4655999999999998
2324,Orbencarb,34622-58-7,Herbicide,CCN(CC)C(=O)SCc1ccccc1Cl,4.035000000000004
2327,Ortho-benzyl-para-chlorophenol,120-32-1,"Fungicide,Microbiocide",Oc1ccc(Cl)cc1Cc2ccccc2,3.6364000000000027
2328,"Ortho-benzyl-para-chlorophenol, potassium salt",35471-49-9,Microbiocide,[O-]c1ccc(Cl)cc1Cc1ccccc1,3.0044000000000013
2329,"Ortho-benzyl-para-chlorophenol, sodium salt",3184-65-4,"Fungicide,Microbiocide",[O-]c1ccc(Cl)cc1Cc1ccccc1,3.0044000000000013
2330,"Ortho-dichlorobenzene (1,2-dichlorobenzene)",95-50-1,Insecticide,Clc1ccccc1Cl,2.9934000000000003
2332,Ortho-phenylphenol,90-43-7,Microbiocide,Oc1ccccc1c2ccccc2,3.0592000000000015
2334,"Ortho-phenylphenol, potassium salt",13707-65-8,Microbiocide,[O-]c1ccccc1-c1ccccc1,2.4272
2335,"Ortho-phenylphenol, sodium salt",132-27-4,Microbiocide,[O-]c1ccccc1-c1ccccc1,2.4272
2337,Oryzalin,19044-88-3,Herbicide,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)[S](N)(=O)=O)[N+]([O-])=O,1.7768000000000002
2339,Oxabetrinil,"1099049-62-3, 94593-79-0, 74782-23-3",Herbicide Safener,N#CC(=N\OCC1OCCO1)/c2ccccc2,1.3037800000000002
2340,Oxadiargyl,39807-15-3,Herbicide,CC(C)(C)C1=NN(C(=O)O1)c2cc(OCC#C)c(Cl)cc2Cl,3.4418000000000024
2341,Oxadiazon,19666-30-9,Herbicide,CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl,4.217000000000004
2342,Oxadixyl,77732-09-3,Fungicide,COCC(=O)N(N1CCOC1=O)c2c(C)cccc2C,1.6500399999999997
2344,Oxamyl,23135-22-0,"Insecticide,Nematicide",CNC(=O)O\N=C(SC)\C(=O)N(C)C,0.10709999999999997
2345,Oxapyrazon,4489-31-0,Herbicide,OC(=O)C(=O)NC1=C(Br)C(=O)N(N=C1)c2ccccc2,1.0180999999999996
2348,Oxasulfuron,144651-06-9,Herbicide,Cc1cc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2C(=O)OC3COC3)n1,1.1594399999999998
2350,Oxazolidine E,7747-35-5,Microbiocide,CCC12COCN1COC2,0.4126000000000001
2351,Oxolinic acid,14698-29-4,"Fungicide,Microbiocide",CCN1C=C(C(O)=O)C(=O)c2cc3OCOc3cc12,1.4483
2352,Oxycarboxin,5259-88-1,Fungicide,CC1=C(C(=O)Nc2ccccc2)[S](=O)(=O)CCO1,1.3016
2353,Oxydemeton-methyl,301-12-2,Insecticide,CC[S](=O)CCS[P](=O)(OC)OC,1.8890999999999998
2355,Oxyfluorfen,42874-03-3,Herbicide,CCOc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,5.458000000000003
2356,Oxypurinol,2465-59-0,"Bait,Insecticide",O=C1NC(=O)C2=CNNC2=N1,-1.1089000000000004
2359,Oxythioquinox,2439-01-2,"Fumigant,Fungicide,Insecticide",Cc1ccc2nc3SC(=O)Sc3nc2c1,2.5746200000000004
2361,p-Chlorobenzyl p-fluorophenyl sulfide,405-30-1,Insecticide,Fc1ccc(SCc2ccc(Cl)cc2)cc1,4.7714000000000025
2362,p-cresol,106-44-5,Microbiocide,Cc1ccc(O)cc1,1.7006199999999998
2363,p-Cresyl acetate,140-39-6,Microbiocide,CC(=O)Oc1ccc(C)cc1,1.92032
2364,p-Methoxycinnamaldehyde,1963-36-6,"Dog and Cat Repellent,Insect Repellent,Insecticide",COc1ccc(\C=C\C=O)cc1,1.9073
2365,p-Nitrophenol,100-02-7,"Breakdown product,Fungicide",Oc1ccc(cc1)[N+]([O-])=O,1.3003999999999998
2370,Para-chloro-meta-cresol,59-50-7,"Fungicide,Microbiocide",Cc1cc(O)ccc1Cl,2.3540200000000002
2371,para-Chloro-ortho-cresol,1570-64-5,Microbiocide,Cc1cc(Cl)ccc1O,2.3540200000000007
2372,"Para-dichlorobenzene  (1,4-dichlorobenzene)",106-46-7,"Chemical intermediate,Dye,Electronics production,Fungicide,Insect Repellent,Insecticide,Lubricant,Paints, coatings, resins,Polymer production,Rodenticide",Clc1ccc(Cl)cc1,2.993400000000001
2373,Para-tert-amylphenol,80-46-6,Microbiocide,CCC(C)(C)c1ccc(O)cc1,3.0798000000000014
2374,"Para-tert-amylphenol, potassium salt",53404-18-5,Microbiocide,CCC(C)(C)c1ccc([O-])cc1,2.447800000000001
2375,Para-tert-butylphenol,98-54-4,Microbiocide,CC(C)(C)c1ccc(O)cc1,2.689700000000001
2377,Parafluron,7159-99-1,Herbicide,CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F,2.7989000000000006
2378,Paraformaldehyde,30525-89-4,"Fungicide,Impurity,Insecticide,Microbiocide",C=O,-0.1849
2381,Paraquat dichloride,1910-42-5,Herbicide,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,1.0025999999999995
2383,Parathion,56-38-2,Insecticide,CCO[P](=S)(OCC)Oc1ccc(cc1)[N+]([O-])=O,3.2711000000000023
2385,Parinol,17781-31-6,Fungicide,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)c3cccnc3,4.672600000000003
2387,PCNB,82-68-8,"Algaecide,Fungicide,Nematicide",[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.8618
2389,PCP,"87-86-5, 87-85-4","Algaecide,Fungicide,Herbicide,Impurity,Microbiocide,Molluscicide,Wood Preservative",PCP,0.6940999999999997
2392,"PCP, sodium salt",131-52-2,"Algaecide,Fungicide,Impurity,Microbiocide,Molluscicide,Wood Preservative",[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.0272
2394,Pebulate,1114-71-2,Herbicide,CCCCN(CC)C(=O)SCCC,3.3716000000000026
2395,Penconazole,66246-88-6,Fungicide,CCCC(Cn1cncn1)c2ccc(Cl)cc2Cl,4.168800000000003
2396,Pencycuron,66063-05-6,Fungicide,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,5.316700000000004
2397,Pendimethalin,40487-42-1,Herbicide,CCC(CC)Nc1c(cc(C)c(C)c1[N+]([O-])=O)[N+]([O-])=O,3.720340000000003
2398,Penfluron,35367-31-8,Insecticide,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(cc2)C(F)(F)F,3.945500000000001
2400,Penoxsulam,219714-96-2,Herbicide,COc1cnc(OC)n2nc(N[S](=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,2.6050000000000004
2403,Pentachlorophenyl laurate,3772-94-9,"Algaecide,Fungicide,Microbiocide,Wood Preservative",CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,8.779899999999998
2409,Perfluidone,37924-13-3,Herbicide,Cc1cc(ccc1N[S](=O)(=O)C(F)(F)F)[S](=O)(=O)c2ccccc2,3.0893200000000016
2411,Perfluorooctane sulfonate,1763-23-1,"Breakdown product,Insecticide",O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.841100000000001
2412,Permethrin,"52645-53-1, 54774-45-7, 51877-74-8",Insecticide,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,6.113300000000004
2414,Peroxyacetic acid,79-21-0,"Fungicide,Herbicide,Microbiocide,Rodenticide",CC(=O)OO,0.02249999999999991
2415,Pethoxamid,106700-29-2,Herbicide,CCOCCN(C(=O)CCl)C(=C(C)C)c1ccccc1,3.541400000000002
2419,Phenisopham,57375-63-0,Herbicide,CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c2ccccc2,4.668800000000004
2420,Phenkapton,2275-14-1,Insecticide,CCO[P](=S)(OCC)SCSc1cc(Cl)ccc1Cl,6.073700000000003
2421,Phenmedipham,13684-63-4,Herbicide,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,3.784220000000002
2423,Phenobenzuron,3134-12-1,Herbicide,CN(C)C(=O)N(c1ccc(Cl)c(Cl)c1)C(=O)c2ccccc2,4.321800000000003
2424,Phenol,108-95-2,"Microbiocide,Nematicide",Oc1ccccc1,1.3921999999999999
2426,MCPA thioethyl,25319-90-8,Herbicide,CCSC(=O)COc1ccc(Cl)cc1C,3.3069200000000016
2427,Phenothrin,"26002-80-2, 26046-85-5, 51186-88-0",Insecticide,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,5.760500000000005
2429,Phenthoate,2597-03-7,Insecticide,CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,3.5413000000000023
2432,Phenylethyl propionate,122-70-3,"Dog and Cat Repellent,Fragrance component or p,Herbicide,Insect Repellent,Insecticide,Pheromone",CCC(=O)OCCc1ccccc1,2.1822999999999997
2456,Phorate,298-02-2,"Insecticide,Nematicide",CCO[P](=S)(OCC)SCSCC,3.727700000000003
2457,Phosacetim,4104-14-7,Rodenticide,CC(N)=N[P](=S)(Oc1ccc(Cl)cc1)Oc2ccc(Cl)cc2,5.052800000000002
2458,Phosalone,2310-17-0,Insecticide,CCO[P](=S)(OCC)SCN1C(=O)Oc2cc(Cl)ccc12,4.236100000000003
2461,Phosdiphen,36519-00-3,Fungicide,CCO[P](=O)(Oc1ccc(Cl)cc1Cl)Oc2ccc(Cl)cc2Cl,6.902600000000002
2462,Phosmet,732-11-6,Insecticide,CO[P](=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.4906000000000006
2463,Phosnichlor,5826-76-6,Insecticide,CO[P](=S)(OC)Oc1ccc(Cl)c(c1)[N+]([O-])=O,3.144300000000002
2464,Phosphamidon,13171-21-6,Insecticide,CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,2.7426000000000013
2471,Phostebupirim,96182-53-5,Insecticide,CCO[P](=S)(OC(C)C)Oc1cnc(nc1)C(C)(C)C,3.8389000000000033
2472,Phoxim,14816-18-3,Insecticide,CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,3.2283800000000014
2473,Phoxim-methyl,14816-16-1,Insecticide,CO[P](=S)(OC)O\N=C(C#N)/c1ccccc1,2.4481800000000007
2474,Phthalaldehyde,643-79-8,Microbiocide,O=Cc1ccccc1C=O,1.3115999999999999
2475,Phthalide,27355-22-2,Fungicide,Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,3.9706
2478,Picaridin,119515-38-7,"Insect Repellent,Insecticide",CCC(C)OC(=O)N1CCCCC1CCO,2.1584000000000008
2479,Picloram,1918-02-1,Herbicide,Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,2.3222
2482,"Picloram, isooctyl ester",26952-20-5,Herbicide,CCCCCCC(C)OC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,5.139700000000003
2484,"Picloram, potassium salt",2545-60-0,Herbicide,Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl,0.9875
2487,Picolinafen,137641-05-5,Herbicide,Fc1ccc(NC(=O)c2cccc(Oc3cccc(c3)C(F)(F)F)n2)cc1,5.284100000000002
2488,Picoxystrobin,117428-22-5,Fungicide,CO/C=C(C(=O)OC)/c1ccccc1COc2cccc(n2)C(F)(F)F,3.8397000000000023
2490,Pindone,83-26-1,Rodenticide,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,2.2970000000000006
2492,"Pindone, sodium salt",6120-20-3,"Bird Repellent,Rodenticide",CC(C)(C)C(=O)[C-]1C(=O)c2ccccc2C1=O,2.2552900000000005
2496,Pinene,1330-16-1,Insecticide,CC1(C)C2CCC(=C)C1C2,2.9987000000000013
2497,Pinoxaden,243973-20-8,Herbicide,CCc1cc(C)cc(CC)c1C2=C(OC(=O)C(C)(C)C)N3CCOCCN3C2=O,3.731720000000002
2498,Piperalin,3478-94-2,Fungicide,CC1CCCCN1CCCOC(=O)c2ccc(Cl)c(Cl)c2,4.414700000000004
2499,Piperonyl butoxide,51-03-6,"Insecticide,Synergist",CCCCOCCOCCOCc1cc2OCOc2cc1CCC,3.7177000000000024
2500,Piperophos,24151-93-7,Herbicide,CCCO[P](=S)(OCCC)SCC(=O)N1CCCCC1C,4.198300000000004
2501,Pirimicarb,23103-98-2,Insecticide,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,1.2198399999999998
2502,Pirimiphos ethyl,23505-41-1,Insecticide,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,3.307520000000002
2503,Pirimiphos-methyl,29232-93-7,Insecticide,CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,2.5273200000000005
2537,Polyisobutylene,9003-27-4,Rodenticide,CC(C)=C,1.5824
2540,Polyoxin,11113-80-7,Fungicide,NC(C=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(C(O)=O)C(=O)NC2=O,-3.619799999999998
2541,Polyoxin B,19396-06-6,Fungicide,N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H](C(O)C1O)N2C=C(CO)C(=O)NC2=O)C(O)=O,-6.638099999999997
2561,Polypropylene glycol,25322-69-4,"Adjuvant,Insecticide",CC(O)COC(C)CO,-0.2354
2563,Polyvinyl pyrrolidone,9003-39-8,Microbiocide,C=CN1CCCC1=O,0.7523
2569,"Potassium 2,2'-methylenebis(3,4,6-trichlorophenate)",67923-62-0,Microbiocide,[O-]c1c(Cl)cc(Cl)c(Cl)c1Cc1c([O-])c(Cl)cc(Cl)c1Cl,5.345000000000001
2570,"Potassium 2,4-dichlorophenoxyacetate",14214-89-2,Herbicide,O=C([O-])COc1ccc(Cl)cc1Cl,1.1220999999999997
2571,"Potassium 2,4,6-trichlorophenate",2591-21-1,Microbiocide,[O-]c1c(Cl)cc(Cl)cc1Cl,2.7204000000000006
2572,"Potassium 3,4-dichloroisothiazole-5-carboxylate",67403-00-3,Microbiocide,O=C([O-])c1snc(Cl)c1Cl,0.8134000000000001
2573,Potassium acetate,127-08-2,"Fungicide,Microbiocide,pH Adjustment",CC(=O)[O-],-1.2438
2574,Potassium ammonium ethylenebis(dithiocarbamate),22221-14-3,Microbiocide,S=C([S-])NCCNC(=S)[S-],-0.1708
2576,Potassium asulam,14089-43-1,Herbicide,COC(=O)N=S(=O)([O-])c1ccc(N)cc1,0.9925000000000002
2583,Potassium dimethyl dithio carbamate,128-03-0,Microbiocide,CN(C)C(=S)[S-],0.37979999999999997
2584,Potassium dodecylbenzene sulfonate,27177-77-1,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,5.0541000000000045
2585,Potassium glycolate,1932-50-9,Microbiocide,O=C([O-])CO,-2.2714000000000003
2589,Potassium laurate,"61789-30-8, 10124-65-9, 67701-09-1","Adjuvant,Fungicide,Insecticide,Microbiocide,Soap or Surfactant",CCCCCCCCCCCC(=O)[O-],2.6572000000000005
2595,Potassium para-tert-butylphenate,3130-29-8,Microbiocide,CC(C)(C)c1ccc([O-])cc1,2.0577
2597,Potassium peroxydisulfate,7727-21-1,"Fungicide,Herbicide,Microbiocide,Rodenticide",O=S(=O)([O-])OOS(=O)(=O)[O-],-2.1449999999999996
2598,Potassium peroxymonosulfate,"10058-23-8, 37222-66-5","Fungicide,Herbicide,Microbiocide,Rodenticide",O=S([O-])OO,-0.7298999999999998
2604,Potassium sorbate,"590-00-1, 24634-61-5",Fungicide,C/C=C/C=C/C(=O)[O-],-0.13139999999999996
2611,Potassium toluene sulfonate,30526-22-8,"Fungicide,Microbiocide",Cc1ccccc1S(=O)(=O)[O-],0.89912
2613,Potassium warfarin,2610-86-8,Rodenticide,CC(=O)CC(c1ccccc1)[c-]1c(=O)oc2ccccc2c1=O,2.983100000000001
2614,Potassium xylenesulfonate,30346-73-7,"Fungicide,Microbiocide",Cc1cccc(S(=O)(=O)[O-])c1C,1.20754
2615,PPG-1259,78327-32-9,Algaecide,CN1CC(O)N(C1=O)c2cc(on2)C(C)(C)C,1.1623
2616,Prallethrin,23031-36-9,Insecticide,CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,3.449200000000002
2619,Pretilachlor,51218-49-6,Herbicide,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,3.8098000000000027
2621,Primisulfuron-methyl,86209-51-0,Herbicide,COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(OC(F)F)cc(OC(F)F)n2,1.9763999999999997
2622,Probenazole,27605-76-1,"Fungicide,Microbiocide",C=CCOC1=N[S](=O)(=O)c2ccccc12,1.3381
2623,Prochloraz,67747-09-5,Fungicide,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2,4.602400000000004
2626,Procyanazine,32889-48-8,Herbicide,CC(C)(Nc1nc(Cl)nc(NC2CC2)n1)C#N,1.8133799999999998
2627,Procymidone,32809-16-8,Fungicide,CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,3.2829000000000024
2628,Prodiamine,29091-21-2,Herbicide,CCCN(CCC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.730400000000002
2630,Profenofos,41198-08-7,Insecticide,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,5.7691000000000034
2631,Profluralin,26399-36-0,Herbicide,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,4.148200000000004
2635,Proglinazine-ethyl,68228-18-2,Herbicide,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,1.3202999999999996
2637,Promacyl,34264-24-9,Insecticide,CCCC(=O)CNC(=O)Oc1cc(C)cc(c1)C(C)C,3.5760200000000024
2638,Promecarb,2631-37-0,Insecticide,CNC(=O)Oc1cc(C)cc(c1)C(C)C,2.8366200000000017
2639,Prometon,1610-18-0,Herbicide,COc1nc(NC(C)C)nc(NC(C)C)n1,1.5208
2640,Prometryn,7287-19-6,Herbicide,CSc1nc(NC(C)C)nc(NC(C)C)n1,2.2340999999999998
2641,Propachlor,1918-16-7,Herbicide,CC(C)N(C(=O)CCl)c1ccccc1,2.666800000000001
2642,Propamocarb,24579-73-5,Fungicide,CCCOC(=O)NCCC[NH+](C)C,-0.34279999999999866
2643,Propamocarb hydrochloride,25606-41-1,Fungicide,CCCOC(=O)NCCC[NH+](C)C,-0.34279999999999866
2645,Propanil,709-98-8,Herbicide,CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.3419000000000016
2646,Propaphos,7292-16-2,Insecticide,CCCO[P](=O)(OCCC)Oc1ccc(SC)cc1,4.748600000000004
2647,Propaquizafop,111479-05-1,Herbicide,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCCON=C(C)C,4.798400000000004
2648,Propargite,"2312-35-8, 1942-71-8",Insecticide,CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,3.9192000000000036
2649,Propargyl bromide,106-96-7,"Fumigant,Nematicide",BrCC#C,1.0145
2650,Propazine,139-40-2,Herbicide,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,2.1655999999999995
2651,Propetamphos,31218-83-4,Insecticide,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,2.3388
2652,Propham,122-42-9,"Herbicide,Plant Growth Regulator",CC(C)OC(=O)Nc1ccccc1,2.6435000000000013
2653,Propiconazole,60207-90-1,Fungicide,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,3.653400000000003
2655,Propionic acid,79-09-4,"Fungicide,Microbiocide,Preservative",CCC(O)=O,0.481
2656,Propisochlor,86763-47-5,Herbicide,CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,3.511720000000002
2657,Propoxon,5823-13-2,Insecticide,Nc1ncnc(Nc2ccc3ccccc3c2)c1[N+]([O-])=O,2.8638000000000012
2658,Propoxur,114-26-1,Insecticide,CNC(=O)Oc1ccccc1OC(C)C,2.192
2660,Propoxycarbazone,145026-81-9,Herbicide,CCCONNC(=O)N=N,0.57317
2661,Propoxycarbazone-sodium,181274-15-7,Herbicide,CCCOc1nn(C(=O)N=S(=O)([O-])c2ccccc2C(=O)OC)c(=O)n1C,0.7827999999999999
2662,Propyl paraben,94-13-3,"Fungicide,Microbiocide",CCCOC(=O)c1ccc(O)cc1,1.9589999999999999
2664,"Propyl paraben, sodium salt",35285-69-9,"Fungicide,Microbiocide",CCCOC(=O)c1ccc([O-])cc1,1.327
2666,Propylene glycol,"57-55-6, 4254-15-3","Adjuvant,Fungicide,Microbiocide",CC(O)CO,-0.6405000000000001
2671,Propyzamide,23950-58-5,Herbicide,CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,3.1350000000000016
2672,Prosulfocarb,52888-80-9,Herbicide,CCCN(CCC)C(=O)SCc1ccccc1,4.161800000000003
2673,Prosulfuron,94125-34-5,Herbicide,COc1nc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2CCC(F)(F)F)n1,2.1939199999999994
2675,Prothiocarb,19622-08-3,Fungicide,CCSC(=O)NCCC[NH+](C)C,-0.016299999999999537
2676,Prothiocarb hydrochloride,19622-19-6,Fungicide,CCSC(=O)NCCC[NH+](C)C,-0.016299999999999537
2677,Prothioconazole,178928-70-6,Fungicide,OC(CN1NC=NC1=S)(Cc2ccccc2Cl)C3(Cl)CC3,3.339290000000002
2678,Prothiofos,34643-46-4,Insecticide,CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,5.776400000000003
2679,Prothion,5969-94-8,Insecticide,CCOC(=O)CCS[P](=S)(OCC)OCC,2.9703000000000017
2680,Prothoate,2275-18-5,Insecticide,CCO[P](=S)(OCC)SCC(=O)NC(C)C,2.5417000000000005
2681,Prynachlor,21267-72-1,"Herbicide,Plant Growth Regulator",CC(C#C)N(C(=O)CCl)c1ccccc1,2.2801
2707,Pymetrozine,123312-89-0,Insecticide,CC1=NNC(=O)N(C1)\N=C\c2cccnc2,0.8166
2708,Pyracarbolid,24691-76-7,Fungicide,CC1=C(CCCO1)C(=O)Nc2ccccc2,2.709500000000001
2709,Pyraclofos,"77458-01-6, 89784-60-1",Insecticide,CCCS[P](=O)(OCC)Oc1cnn(c1)c2ccc(Cl)cc2,5.192300000000004
2710,Pyraclostrobin,175013-18-0,Fungicide,CON(C(=O)OC)c1ccccc1COc2ccn(n2)c3ccc(Cl)cc3,4.238900000000004
2711,Pyraflufen-ethyl,129630-19-9,Herbicide,CCOC(=O)COc1cc(c(F)cc1Cl)c2nn(C)c(OC(F)F)c2Cl,4.0763000000000025
