,PREFERRED NAME,CASRN,use,SMILES,mw,nheavy,alogp
1293,"N,N-bis-(2-hydroxy ethyl)-cis-9-octadecenamide",93-83-4,Microbiocide,CCCCCCCC/C=C/CCCCCCCC(=O)N(CCO)CCO,369.5900000000001,26,4.837100000000006
1294,"N,N-Bis(phosphonomethyl)glycine",2439-99-8,Herbicide,O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O,263.079,15,-1.3566000000000003
1296,Nabam,142-59-6,"Fungicide,Herbicide",S=C(S)NCCNC(=S)S,212.39000000000004,10,0.595
1297,Naled,300-76-5,Insecticide,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,380.784,13,3.651200000000001
1298,Naphthalene,91-20-3,"Dye,Insect Repellent,Insecticide",c1ccc2ccccc2c1,128.17399999999995,10,2.839800000000001
1299,Naphthalic anhydride,81-84-5,Herbicide Safener,O=C1OC(=O)c2cccc3cccc1c23,198.17699999999996,15,2.1504000000000003
1300,Naphthalophos,1491-41-4,Insecticide,CCOP(=O)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,349.2790000000001,24,3.5485000000000024
1301,Naphthenic soap,61790-13-4,"Adjuvant,Insecticide",CCC1CCC(CCC(=O)O)C1,170.25199999999998,12,2.6775
1302,Naproanilide,52570-16-8,Herbicide,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,291.34999999999997,22,4.245800000000003
1303,Napropamide,15299-99-7,Herbicide,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,271.36,20,3.475500000000002
1304,Naptalam,132-66-1,Herbicide,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,291.30600000000004,22,3.790300000000002
1305,"Naptalam, sodium salt",132-67-2,Herbicide,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,291.30600000000004,22,3.790300000000002
1306,Neburon,555-37-3,Herbicide,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,275.179,17,4.257200000000004
1309,Niclosamide,50-65-7,Molluscicide,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.12300000000005,21,3.859500000000001
1310,Boscalid,188425-85-6,Fungicide,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,343.21299999999997,23,5.307700000000002
1311,Nicosulfuron,111991-09-4,Herbicide,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,410.41200000000015,28,0.10100000000000042
1312,Nicotine,54-11-5,Insecticide,CN1CCC[C@H]1c1cccnc1,162.236,12,1.8483
1314,Nifluridide,61444-62-0,Herbicide,Nc1c(NC(=O)C(F)(F)C(F)F)cc(C(F)(F)F)cc1[N+](=O)[O-],349.16200000000003,23,3.034700000000001
1315,Nipyraclofen,99662-11-0,Herbicide,Nc1c([N+](=O)[O-])cnn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,341.076,21,3.6883
1316,Nithiazine,58842-20-9,Insecticide,O=[N+]([O-])/C=C1\NCCCS1,160.198,10,0.7884999999999998
1317,Nitralin,4726-14-1,Herbicide,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],345.37700000000007,23,2.5329000000000006
1318,Nitrapyrin,1929-82-4,Microbiocide,Clc1cccc(C(Cl)(Cl)Cl)n1,230.909,11,3.5617
1319,Nitrilacarb,29672-19-3,Insecticide,CNC(=O)O/N=C/C(C)(C)CCC#N,197.23799999999994,14,1.65818
1320,Nitrofen,1836-75-5,Herbicide,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,284.098,18,4.693900000000002
1321,Nitrothal-isopropyl,10552-74-6,Fungicide,CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,295.291,21,2.725200000000001
1322,Nonachlor,"3734-49-4, 5103-73-1",Insecticide,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,444.2270000000001,19,5.900100000000001
1323,nonanoic acid,112-05-0,"Fungicide,Herbicide",CCCCCCCCC(=O)O,158.241,11,2.821600000000001
1324,"Nonyl 2,4-dichlorophenoxyacetate",55617-55-5,Herbicide,CCCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,347.28200000000004,22,5.666000000000005
1325,"Nonyl 2,4,5-T",2630-16-2,Herbicide,CCCCCCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,381.7270000000001,23,6.319400000000005
1326,Norea,"18530-56-8, 2163-79-3",Herbicide,CN(C)C(=O)NC1CC2CC1C1CCCC21,222.33199999999994,16,2.0822999999999996
1327,Norflurazon,27314-13-2,Herbicide,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,303.67100000000005,20,2.9464000000000006
1328,Novaluron,116714-46-6,Herbicide,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,492.706,32,5.383700000000001
1329,Nuarimol,63284-71-9,Fungicide,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,314.74700000000007,22,3.553300000000002
1330,o-(2-Propynyloxy)phenyl methylcarbamate,3279-46-7,Insecticide,C#CCOc1ccccc1OC(=O)NC,205.21299999999997,15,1.4168
1333,o-cresol,95-48-7,Microbiocide,Cc1ccccc1O,108.13999999999999,8,1.70062
1334,"O,O-diethyl O-naphthaloximido phosphorothioate",2668-92-0,Insecticide,CCOP(=S)(OCC)ON1C(=O)c2cccc3cccc(c23)C1=O,365.3470000000001,24,3.664900000000003
1335,"O,O-diethyl phosphoro chloridothionate",2524-04-1,Insecticide,CCOP(=S)(Cl)OCC,188.61599999999999,9,2.5227000000000004
1336,"O,O-Diethyl S-(4,6-dimethyl-2-pyrimidinyl) phosphorodithioate",333-40-4,Insecticide,CCOP(=S)(OCC)Sc1nc(C)cc(C)n1,292.36600000000004,17,3.4830400000000026
1337,"O,O-diethyl-O-phenyl phosphorothioate",32345-29-2,Insecticide,CCOP(=S)(OCC)Oc1ccccc1,246.268,15,3.3629000000000024
1338,"O,O-Dimethyl dithiobis(thioformate)",1468-37-7,Herbicide,COC(=S)SSC(=S)OC,214.358,10,2.2304000000000004
1339,"O,O-dimethyl S-(2-(ethylsulfinyl)-1-methylethyl) phosphorothioate",2674-91-1,Insecticide,CCS(=O)CC(C)SP(=O)(OC)OC,260.31699999999995,14,2.2776000000000005
1340,Octhilinone,26530-20-1,"Fungicide,Microbiocide",CCCCCCCCn1sccc1=O,213.346,14,3.2703000000000024
1341,Octyl decyl dimethyl ammonium chloride,32426-11-2,"Fungicide,Microbiocide",CCCCCCCCCC[N+](C)(C)CCCCCCCC,298.579,21,6.564000000000008
1342,Octyl dodecyl dimethyl ammonium chloride,10361-16-7,Microbiocide,CCCCCCCCCCCC[N+](C)(C)CCCCCCCC,326.6330000000001,23,7.344200000000009
1343,Octyl salicylate,118-60-5,Insecticide,CCCCC(CC)COC(=O)c1ccccc1O,250.338,18,3.7654000000000036
1347,Ofurace,58810-48-3,Fungicide,Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,281.739,19,2.19074
1348,Oil of wintergreen,"119-36-8, 68917-75-9",Insecticide,COC(=O)c1ccccc1O,152.14899999999997,11,1.1787999999999998
1349,"Oleic acid, potassium salt",143-18-0,"Adjuvant,Insecticide",CCCCCCCC/C=C\CCCCCCCC(=O)O,282.4679999999999,20,6.1085000000000065
1351,Oleyl dimethyl ethyl ammonium bromide,14351-44-1,Microbiocide,CCCCCCCC/C=C\CCCCCCCC[N+](C)(C)CC,324.617,23,7.1202000000000085
1354,Omethoate,1113-02-6,"Breakdown product,Insecticide",CNC(=O)CSP(=O)(OC)OC,213.19499999999996,12,0.8664999999999998
1355,OMPA,152-16-9,Insecticide,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,286.25300000000004,17,1.4655999999999998
1356,Orbencarb,34622-58-7,Herbicide,CCN(CC)C(=O)SCc1ccccc1Cl,257.786,16,4.035000000000004
1357,Ortho-benzyl-para-chlorophenol,120-32-1,"Fungicide,Microbiocide",Oc1ccc(Cl)cc1Cc1ccccc1,218.68300000000002,15,3.6364000000000027
1358,"Ortho-benzyl-para-chlorophenol, potassium salt",35471-49-9,Microbiocide,Oc1ccc(Cl)cc1Cc1ccccc1,218.68300000000002,15,3.6364000000000027
1359,"Ortho-benzyl-para-chlorophenol, sodium salt",3184-65-4,"Fungicide,Microbiocide",Oc1ccc(Cl)cc1Cc1ccccc1,218.68300000000002,15,3.6364000000000027
1360,"Ortho-dichlorobenzene (1,2-dichlorobenzene)",95-50-1,Insecticide,Clc1ccccc1Cl,147.00399999999996,8,2.9934000000000003
1361,Ortho-phenylphenol,90-43-7,Microbiocide,Oc1ccccc1-c1ccccc1,170.211,13,3.0592000000000015
1363,"Ortho-phenylphenol, potassium salt",13707-65-8,Microbiocide,Oc1ccccc1-c1ccccc1,170.211,13,3.0592000000000015
1364,"Ortho-phenylphenol, sodium salt",132-27-4,Microbiocide,Oc1ccccc1-c1ccccc1,170.211,13,3.0592000000000015
1365,Oryzalin,19044-88-3,Herbicide,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],346.36500000000007,23,1.7768
1366,Oxabetrinil,"1099049-62-3, 94593-79-0, 74782-23-3",Herbicide Safener,N#C/C(=N\OCC1OCCO1)c1ccccc1,232.239,17,1.3037800000000002
1367,Oxadiargyl,39807-15-3,Herbicide,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,341.19399999999996,22,3.4418000000000024
1368,Oxadiazon,19666-30-9,Herbicide,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,345.226,22,4.217000000000004
1369,Oxadixyl,77732-09-3,Fungicide,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,278.308,20,1.6500400000000004
1370,Oxamyl,23135-22-0,"Insecticide,Nematicide",CNC(=O)O/N=C(\SC)C(=O)N(C)C,219.266,14,0.10709999999999997
1371,Oxapyrazon,4489-31-0,Herbicide,O=C(O)C(=O)Nc1cnn(-c2ccccc2)c(=O)c1Br,338.117,20,1.0180999999999991
1372,Oxasulfuron,144651-06-9,Herbicide,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,406.42000000000024,28,1.1594399999999998
1373,Oxazolidine E,7747-35-5,Microbiocide,CCC12COCN1COC2,143.18599999999998,10,0.4126000000000001
1374,Oxolinic acid,14698-29-4,"Fungicide,Microbiocide",CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,261.23299999999995,19,1.4483000000000001
1375,Oxycarboxin,5259-88-1,Fungicide,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,267.306,18,1.3016
1376,Oxydemeton-methyl,301-12-2,Insecticide,CCS(=O)CCSP(=O)(OC)OC,246.28999999999996,13,1.8890999999999998
1377,Oxyfluorfen,42874-03-3,Herbicide,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],361.70300000000003,24,5.458000000000003
1378,Oxypurinol,2465-59-0,"Bait,Insecticide",O=c1nc2[nH][nH]cc-2c(=O)[nH]1,152.113,11,-1.1089000000000002
1381,Oxythioquinox,2439-01-2,"Fumigant,Fungicide,Insecticide",Cc1ccc2nc3sc(=O)sc3nc2c1,234.305,15,2.5746200000000004
1382,p-Chlorobenzyl p-fluorophenyl sulfide,405-30-1,Insecticide,Fc1ccc(SCc2ccc(Cl)cc2)cc1,252.74100000000004,16,4.7714000000000025
1383,p-cresol,106-44-5,Microbiocide,Cc1ccc(O)cc1,108.13999999999999,8,1.7006199999999998
1384,p-Cresyl acetate,140-39-6,Microbiocide,CC(=O)Oc1ccc(C)cc1,150.177,11,1.92032
1385,p-Methoxycinnamaldehyde,1963-36-6,"Dog and Cat Repellent,Insect Repellent,Insecticide",COc1ccc(/C=C/C=O)cc1,162.188,12,1.9073
1386,p-Nitrophenol,100-02-7,"Breakdown product,Fungicide",O=[N+]([O-])c1ccc(O)cc1,139.10999999999999,10,1.3003999999999998
1387,Para-chloro-meta-cresol,59-50-7,"Fungicide,Microbiocide",Cc1cc(O)ccc1Cl,142.58499999999998,9,2.3540200000000002
1388,para-Chloro-ortho-cresol,1570-64-5,Microbiocide,Cc1cc(Cl)ccc1O,142.585,9,2.3540200000000007
1389,"Para-dichlorobenzene  (1,4-dichlorobenzene)",106-46-7,"Chemical intermediate,Dye,Electronics production,Fungicide,Insect Repellent,Insecticide,Lubricant,Paints, coatings, resins,Polymer production,Rodenticide",Clc1ccc(Cl)cc1,147.00400000000002,8,2.993400000000001
1390,Para-tert-amylphenol,80-46-6,Microbiocide,CCC(C)(C)c1ccc(O)cc1,164.248,12,3.0798000000000014
1391,"Para-tert-amylphenol, potassium salt",53404-18-5,Microbiocide,CCC(C)(C)c1ccc(O)cc1,164.248,12,3.0798000000000014
1392,Para-tert-butylphenol,98-54-4,Microbiocide,CC(C)(C)c1ccc(O)cc1,150.22099999999998,11,2.689700000000001
1393,Parafluron,7159-99-1,Herbicide,CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,232.20499999999996,16,2.7989000000000006
1396,Paraquat dichloride,1910-42-5,Herbicide,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,186.258,14,1.0025999999999995
1397,Parathion,56-38-2,Insecticide,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,291.265,18,3.2711000000000023
1398,Parinol,17781-31-6,Fungicide,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,330.21400000000006,22,4.672600000000003
1399,PCNB,82-68-8,"Algaecide,Fungicide,Nematicide",O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,295.336,14,4.8618
1401,"PCP, sodium salt",131-52-2,"Algaecide,Fungicide,Impurity,Microbiocide,Molluscicide,Wood Preservative",Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,266.33799999999997,12,4.6592
1402,Pebulate,1114-71-2,Herbicide,CCCCN(CC)C(=O)SCCC,203.35099999999997,13,3.3716000000000026
1403,Penconazole,66246-88-6,Fungicide,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,284.19,18,4.168800000000003
1404,Pencycuron,66063-05-6,Fungicide,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,328.84300000000013,23,5.3167000000000035
1405,Pendimethalin,40487-42-1,Herbicide,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],281.312,20,3.720340000000003
1406,Penfluron,35367-31-8,Insecticide,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(C(F)(F)F)cc1,344.239,24,3.945500000000002
1407,Penoxsulam,219714-96-2,Herbicide,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,483.3750000000001,32,2.6050000000000004
1409,Perfluidone,37924-13-3,Herbicide,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,379.3810000000001,24,3.0893200000000007
1410,Perfluorooctane sulfonate,1763-23-1,"Breakdown product,Insecticide",O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,500.1259999999999,29,4.841100000000001
1411,Permethrin,"52645-53-1, 54774-45-7, 51877-74-8",Insecticide,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,391.294,26,6.113300000000003
1412,Peroxyacetic acid,79-21-0,"Fungicide,Herbicide,Microbiocide,Rodenticide",CC(=O)OO,76.051,5,0.02249999999999991
1413,Pethoxamid,106700-29-2,Herbicide,CCOCCN(C(=O)CCl)C(=C(C)C)c1ccccc1,295.81,20,3.541400000000002
1414,Phenisopham,57375-63-0,Herbicide,CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c1ccccc1,342.39500000000004,25,4.668800000000004
1415,Phenkapton,2275-14-1,Insecticide,CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,377.32000000000005,19,6.073700000000003
1416,Phenmedipham,13684-63-4,Herbicide,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,300.314,22,3.784220000000002
1417,Phenobenzuron,3134-12-1,Herbicide,CN(C)C(=O)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,337.206,22,4.321800000000003
1418,Phenol,108-95-2,"Microbiocide,Nematicide",Oc1ccccc1,94.11299999999999,7,1.3921999999999999
1419,MCPA thioethyl,25319-90-8,Herbicide,CCSC(=O)COc1ccc(Cl)cc1C,244.743,15,3.3069200000000016
1420,Phenothrin,"26002-80-2, 26046-85-5, 51186-88-0",Insecticide,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,350.4580000000001,26,5.760500000000005
1421,Phenthoate,2597-03-7,Insecticide,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,320.37199999999996,19,3.5413000000000023
1422,Phenylethyl propionate,122-70-3,"Dog and Cat Repellent,Fragrance component or p,Herbicide,Insect Repellent,Insecticide,Pheromone",CCC(=O)OCCc1ccccc1,178.23100000000002,13,2.1822999999999997
1439,Phorate,298-02-2,"Insecticide,Nematicide",CCOP(=S)(OCC)SCSCC,260.38599999999997,13,3.727700000000003
1440,Phosacetim,4104-14-7,Rodenticide,CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,375.2170000000001,22,5.052800000000002
1441,Phosalone,2310-17-0,Insecticide,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,367.8160000000001,21,4.236100000000003
1442,Phosdiphen,36519-00-3,Fungicide,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,416.0240000000001,23,6.902600000000002
1443,Phosmet,732-11-6,Insecticide,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,317.32800000000003,19,2.4906000000000006
1444,Phosnichlor,5826-76-6,Insecticide,COP(=S)(OC)Oc1ccc(Cl)c([N+](=O)[O-])c1,297.656,17,3.144300000000002
1445,Phosphamidon,13171-21-6,Insecticide,CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC,299.69100000000003,18,2.7426000000000013
1446,Phostebupirim,96182-53-5,Insecticide,CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,318.3790000000001,20,3.8389000000000033
1447,Phoxim,14816-18-3,Insecticide,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,298.304,19,3.2283800000000014
1448,Phoxim-methyl,14816-16-1,Insecticide,COP(=S)(OC)O/N=C(/C#N)c1ccccc1,270.25,17,2.4481800000000007
1449,Phthalaldehyde,643-79-8,Microbiocide,O=Cc1ccccc1C=O,134.13399999999996,10,1.3115999999999999
1450,Phthalide,27355-22-2,Fungicide,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,271.91400000000004,14,3.9706
1451,Picaridin,119515-38-7,"Insect Repellent,Insecticide",CCC(C)OC(=O)N1CCCCC1CCO,229.31999999999994,16,2.1584000000000008
1452,Picloram,1918-02-1,Herbicide,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,241.46099999999998,13,2.3222
1453,"Picloram, isooctyl ester",26952-20-5,Herbicide,CCCCCCC(C)OC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,353.677,21,5.139700000000003
1454,"Picloram, potassium salt",2545-60-0,Herbicide,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,241.46099999999998,13,2.3222
1457,Picolinafen,137641-05-5,Herbicide,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,376.309,27,5.284100000000002
1458,Picoxystrobin,117428-22-5,Fungicide,CO/C=C(\C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,367.32300000000004,26,3.8397000000000023
1459,Pindone,83-26-1,Rodenticide,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,230.26299999999998,17,2.2970000000000006
1460,"Pindone, sodium salt",6120-20-3,"Bird Repellent,Rodenticide",CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,230.26299999999998,17,2.2970000000000006
1461,Pinene,1330-16-1,Insecticide,C=C1CCC2CC1C2(C)C,136.23799999999997,10,2.9987000000000013
1462,Pinoxaden,243973-20-8,Herbicide,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,400.51900000000023,29,3.731720000000002
1463,Piperalin,3478-94-2,Fungicide,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,330.255,21,4.414700000000004
1464,Piperonyl butoxide,51-03-6,"Insecticide,Synergist",CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,338.44400000000013,24,3.7177000000000024
1465,Piperophos,24151-93-7,Herbicide,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,353.4900000000001,21,4.198300000000004
1466,Pirimicarb,23103-98-2,Insecticide,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,238.29099999999997,17,1.2198399999999998
1467,Pirimiphos ethyl,23505-41-1,Insecticide,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,333.3940000000001,21,3.307520000000002
1468,Pirimiphos-methyl,29232-93-7,Insecticide,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,305.34000000000003,19,2.5273200000000005
1474,Polyisobutylene,9003-27-4,Rodenticide,C=C(C)C,56.10799999999999,4,1.5824
1477,Polypropylene glycol,25322-69-4,"Adjuvant,Insecticide",CC(O)COC(C)CO,134.175,9,-0.2354
1478,Polyvinyl pyrrolidone,9003-39-8,Microbiocide,C=CN1CCCC1=O,111.14399999999999,8,0.7523
1480,"Potassium 2,2'-methylenebis(3,4,6-trichlorophenate)",67923-62-0,Microbiocide,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,406.90700000000004,21,6.609000000000001
1481,"Potassium 2,4-dichlorophenoxyacetate",14214-89-2,Herbicide,O=C(O)COc1ccc(Cl)cc1Cl,221.039,13,2.4568000000000003
1482,"Potassium 2,4,6-trichlorophenate",2591-21-1,Microbiocide,Oc1c(Cl)cc(Cl)cc1Cl,197.44799999999998,10,3.3523999999999994
1483,"Potassium 3,4-dichloroisothiazole-5-carboxylate",67403-00-3,Microbiocide,O=C(O)c1snc(Cl)c1Cl,198.03,10,2.1481
1484,Potassium acetate,127-08-2,"Fungicide,Microbiocide,pH Adjustment",CC(=O)O,60.05200000000001,4,0.09089999999999993
1485,Potassium ammonium ethylenebis(dithiocarbamate),22221-14-3,Microbiocide,S=C(S)NCCNC(=S)S,212.39000000000004,10,0.595
1486,Potassium asulam,14089-43-1,Herbicide,COC(=O)N=S(=O)(O)c1ccc(N)cc1,230.245,15,1.3351000000000002
1487,Potassium dimethyl dithio carbamate,128-03-0,Microbiocide,CN(C)C(=S)S,121.23,6,0.7626999999999999
1488,Potassium dodecylbenzene sulfonate,27177-77-1,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,326.502,22,5.3967000000000045
1489,Potassium glycolate,1932-50-9,Microbiocide,O=C(O)CO,76.051,5,-0.9367000000000001
1490,Potassium laurate,"61789-30-8, 10124-65-9, 67701-09-1","Adjuvant,Fungicide,Insecticide,Microbiocide,Soap or Surfactant",CCCCCCCCCCCC(=O)O,200.32199999999997,14,3.991900000000002
1491,Potassium para-tert-butylphenate,3130-29-8,Microbiocide,CC(C)(C)c1ccc(O)cc1,150.22099999999998,11,2.689700000000001
1492,Potassium peroxydisulfate,7727-21-1,"Fungicide,Herbicide,Microbiocide,Rodenticide",O=S(=O)(O)OOS(=O)(=O)O,194.14199999999997,10,-1.4597999999999995
1493,Potassium peroxymonosulfate,"10058-23-8, 37222-66-5","Fungicide,Herbicide,Microbiocide,Rodenticide",O=S(O)OO,98.07899999999998,5,-0.38730000000000003
1494,Potassium sorbate,"590-00-1, 24634-61-5",Fungicide,C/C=C/C=C/C(=O)O,112.12799999999999,8,1.2033
1495,Potassium toluene sulfonate,30526-22-8,"Fungicide,Microbiocide",Cc1ccccc1S(=O)(=O)O,172.20499999999998,11,1.24172
1497,Potassium xylenesulfonate,30346-73-7,"Fungicide,Microbiocide",Cc1cccc(S(=O)(=O)O)c1C,186.232,12,1.55014
1498,PPG-1259,78327-32-9,Algaecide,CN1CC(O)N(c2cc(C(C)(C)C)on2)C1=O,239.27499999999998,17,1.1623
1499,Prallethrin,23031-36-9,Insecticide,C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,300.398,22,3.449200000000002
1502,Pretilachlor,51218-49-6,Herbicide,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,311.85300000000007,21,3.8098000000000027
1503,Primisulfuron-methyl,86209-51-0,Herbicide,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,468.34100000000007,31,1.9763999999999997
1504,Probenazole,27605-76-1,"Fungicide,Microbiocide",C=CCOC1=NS(=O)(=O)c2ccccc21,223.25300000000001,15,1.3381
1505,Prochloraz,67747-09-5,Fungicide,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,376.67100000000005,23,4.602400000000004
1506,Procyanazine,32889-48-8,Herbicide,CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,252.709,17,1.8133799999999995
1507,Procymidone,32809-16-8,Fungicide,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,284.14200000000005,18,3.2829000000000024
1508,Prodiamine,29091-21-2,Herbicide,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],350.2970000000001,24,3.730400000000002
1509,Profenofos,41198-08-7,Insecticide,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,373.63599999999997,18,5.7691000000000034
1510,Profluralin,26399-36-0,Herbicide,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],347.29300000000006,24,4.148200000000004
1511,Proglinazine-ethyl,68228-18-2,Herbicide,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,273.72400000000005,18,1.3202999999999996
1512,Promacyl,34264-24-9,Insecticide,CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,277.364,20,3.5760200000000024
1513,Promecarb,2631-37-0,Insecticide,CNC(=O)Oc1cc(C)cc(C(C)C)c1,207.273,15,2.836620000000001
1514,Prometon,1610-18-0,Herbicide,COc1nc(NC(C)C)nc(NC(C)C)n1,225.296,16,1.5208
1515,Prometryn,7287-19-6,Herbicide,CSc1nc(NC(C)C)nc(NC(C)C)n1,241.364,16,2.2340999999999998
1516,Propachlor,1918-16-7,Herbicide,CC(C)N(C(=O)CCl)c1ccccc1,211.69200000000004,14,2.666800000000001
1517,Propamocarb,24579-73-5,Fungicide,CCCOC(=O)NCCCN(C)C,188.27099999999996,13,1.0742999999999998
1518,Propamocarb hydrochloride,25606-41-1,Fungicide,CCCOC(=O)NCCCN(C)C,188.27099999999996,13,1.0742999999999998
1519,Propanil,709-98-8,Herbicide,CCC(=O)Nc1ccc(Cl)c(Cl)c1,218.08299999999997,13,3.3419000000000016
1520,Propaphos,7292-16-2,Insecticide,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,304.348,19,4.748600000000004
